2.886925399424423722e-01
4.426901843665622671e-01
5.430130376528429226e-01
6.084050372192338907e-01
6.428944246141131691e-01
6.748194905648958741e-01
7.022903892514823498e-01
7.247254519299292097e-01
7.463925407687094227e-01
7.640452097810650489e-01
7.786333558371570929e-01
7.918589408893542680e-01
8.038352168107175677e-01
8.152448969062044970e-01
8.259449343859687209e-01
8.354020895282533443e-01
8.439152746589052567e-01
8.517416132044957067e-01
8.591530543727671221e-01
8.663443661036144272e-01
8.729699680450548893e-01
8.795077611596282541e-01
8.856496452554863952e-01
8.916092971617411989e-01
8.974390172269389732e-01
9.031343684659517423e-01
9.084661004758552982e-01
9.135320301611611349e-01
9.184095903484369439e-01
9.230555189951695771e-01
9.273874663357741799e-01
9.314227234928167398e-01
9.352556365483541967e-01
9.388226243392504555e-01
9.421793660095412193e-01
9.452928608639052932e-01
9.480219533862279668e-01
9.505519971889305753e-01
9.529559701336592914e-01
9.552842203360589757e-01
9.575006322267067826e-01
9.595275736458633853e-01
9.614606493511942409e-01
9.631937005889901204e-01
9.648379169734108141e-01
9.664593585178961055e-01
9.679032532418159196e-01
9.693184737891384906e-01
9.706524132061501442e-01
9.719261822742460977e-01
9.731837967462454442e-01
9.743836552383241534e-01
9.754512947006639401e-01
9.764861186200765042e-01
9.774909954247082977e-01
9.784567359976708012e-01
9.793855387538751289e-01
9.802964232999075156e-01
9.811816642026214286e-01
9.820265082978760773e-01
9.828041919788876868e-01
9.835410105215116605e-01
9.842640870161328825e-01
9.849710115208383243e-01
9.856566180267669619e-01
9.862855792519599207e-01
9.869019056088075281e-01
9.875089909063581306e-01
9.881040080531930947e-01
9.886877572833935313e-01
9.892552626537375327e-01
9.897867217428092390e-01
9.903092743938599618e-01
9.908096475340825160e-01
9.912860038167252696e-01
9.917524542435016688e-01
9.922077155493507217e-01
9.926511667945436823e-01
9.930714214700858689e-01
9.934830602320623427e-01
9.938710665744224793e-01
9.942466896850044034e-01
9.945963922439211569e-01
9.949309996578350468e-01
9.952498632009724178e-01
9.955609520028965154e-01
9.958410458681058453e-01
9.961186069062636372e-01
9.963794678638925317e-01
9.966317027469436818e-01
9.968763936510052215e-01
9.971154266266584187e-01
9.973331536836724798e-01
9.975420952384563833e-01
9.977295202775540162e-01
9.979071396874844568e-01
9.980773184444833301e-01
9.982410223255857584e-01
9.983910820239264572e-01
9.985396977132804386e-01
9.986758677771472303e-01
9.987980226754750168e-01
9.989136362187335250e-01
9.990205915435593775e-01
9.991165175556558919e-01
9.992089831679312750e-01
9.992778826681182336e-01
9.993445764441781787e-01
9.994035386859694281e-01
9.994585593522756772e-01
9.995106683354634258e-01
9.995576336462329570e-01
9.996001815313561023e-01
9.996369133820377506e-01
9.996710432969221349e-01
9.997024135870772321e-01
9.997322567201484267e-01
9.997595715667501048e-01
9.997862459173478822e-01
9.998106788922568322e-01
9.998336021616351932e-01
9.998548442936353586e-01
9.998742624622799502e-01
9.998930182789959042e-01
9.999097095798136214e-01
9.999262953464888026e-01
9.999410899881625570e-01
9.999504979108074787e-01
9.999586695724733687e-01
9.999662042669195117e-01
9.999728096674923572e-01
9.999789969959996805e-01
9.999846369440191785e-01
9.999886112492079038e-01
9.999920211830157779e-01
9.999950296437875030e-01
9.999973684851283240e-01
9.999995323212413911e-01
9.999998431317672631e-01
9.999999814980630175e-01
1.000000000000000222e+00
1.000000000000000222e+00
1.000000000000000222e+00
1.000000000000000222e+00
